date,country,totalCases,newCases,totalDeaths,newDeaths,totalRecoverd,totalTests,population
3,French Polynesia,14716,,77,,4842,26355,281594
3,Namibia,14477,,151,,13697,158582,2560119
3,Estonia,13469,451,123,1,8182,494885,1326914
3,Guinea,13167,24,76,,12204,76906,13280170
3,Maldives,13070,,47,,12001,248889,544521
3,DRC,12987,,336,,11694,,90683997
3,Tajikistan,12269,,87,,11677,,9626702
3,French Guiana,11283,,70,,9995,83906,301889
3,Cyprus,11175,,52,,2057,625577,1211068
3,Jamaica,10911,47,259,1,6614,116857,2966635
3,Cabo Verde,10867,,106,,10422,105008,558527
3,Botswana,10742,,34,,7912,422359,2371412
3,Malta,10197,96,148,2,8015,436377,442041
3,Zimbabwe,10129,,277,,8643,179942,14953588
3,Haiti,9313,,233,,8091,34734,11460910
3,Gabon,9239,,60,,9089,303373,2247541
3,Mauritania,8863,,179,,7780,105867,4700266
3,Cuba,8456,,136,,7714,1115144,11323678
3,Guadeloupe,8427,,149,,2242,77192,400153
3,R¨¦union,8102,,40,,7172,48859,898008
3,Syria,8059,,426,,3689,,17677061
3,Bahamas,7543,,163,,5934,43794,394826
3,Andorra,6842,,76,,5988,168635,77317
3,Trinidad and Tobago,6704,,121,,5843,37075,1401407
3,Hong Kong,6590,90,110,,5423,4153109,7522626
3,Eswatini,6455,,122,,6032,62652,1165218
3,Uruguay,6225,,80,,4584,442787,3478828
3,Malawi,6040,,185,,5471,74996,19334736
3,Rwanda,5994,,50,,5575,631598,13085373
3,Belize,5854,,148,,3151,30881,400642
3,Nicaragua,5838,,161,,4225,,6657666
3,Congo,5774,,94,,4988,,5574426
3,Djibouti,5682,,61,,5587,92384,994021
3,Martinique,5520,,41,,98,65748,375141
3,Guyana,5449,,151,,4530,30736,788157
3,Iceland,5448,15,27,,5216,395072,342178
3,Suriname,5320,,117,,5200,21840,588846
3,Mayotte,5181,,49,,2964,25231,275547
3,Equatorial Guinea,5156,,85,,5009,70718,1421939
3,CAR,4918,,63,,1924,32711,4864857
3,Aruba,4902,,45,,4718,50953,106958
3,Mali,4837,,161,,3263,101908,20491721
3,Somalia,4525,,121,,3480,,16076518
3,Thailand,4039,13,60,,3832,977854,69874204
3,Gambia,3765,,123,,3609,25431,2444728
3,South Sudan,3118,,61,,2966,59677,11248870
3,Benin,3055,,44,,2839,336377,12254699
3,Togo,3014,,65,,2543,151073,8359305
3,Burkina Faso,3010,,68,,2667,,21140335
3,Guinea-Bissau,2441,,44,,2327,29037,1987314
3,Sierra Leone,2416,,74,,1838,,8044567
3,Yemen,2217,,621,,1518,16855,30099172
3,Lesotho,2145,3,44,,1278,26464,2149411
3,New Zealand,2069,9,25,,1974,1291609,
3,San Marino,1714,27,46,,1356,18364,33961
3,Chad,1705,,102,,1539,,16620542
3,Niger,1640,,76,,1227,47083,24565663
3,Liberia,1595,,83,,1343,34105,5107047
3,Channel Islands,1397,,48,,1012,199491,174538
3,Vietnam,1361,3,35,,1209,1339465,97707547
3,Liechtenstein,1339,21,17,1,1169,14040,38174
3,Sint Maarten,1092,20,25,,976,7893,43081
3,Gibraltar,1038,3,5,,960,93595,33687
3,Sao Tome and Principe,997,,17,,934,7498,220858
3,Mongolia,819,7,,,365,216658,3300379
3,Turks and Caicos,751,1,6,,733,8958,38937
3,Saint Martin,717,,12,,641,7149,38942
3,Burundi,689,,1,,575,62215,12036888
3,Taiwan,686,1,7,,572,111230,23835055
3,Papua New Guinea,669,,7,,597,32221,9017734
3,Monaco,621,,3,,563,51953,39359
3,Comoros,613,,7,,586,,877311
3,Eritrea,577,,,,498,21655,3567003
3,Tanzania,509,,21,,183,,60437124
3,Mauritius,508,,10,,465,289552,1272663
3,Faeroe Islands,503,,,,500,168493,48942
3,Bhutan,415,1,,,386,205270,775181
3,Isle of Man,369,,25,,344,18691,85223
3,Cambodia,331,2,,,304,235154,16815991
3,Cayman Islands,285,,2,,256,53497,66046
3,Barbados,279,,7,,255,48176,287524
3,Bermuda,267,,9,,215,109448,62180
3,Saint Lucia,261,,2,,141,16302,183982
3,Seychelles,183,,,,162,5200,98604
3,Caribbean Netherlands,164,2,3,,158,3681,26326
3,Brunei ,151,,3,,145,77493,439243
3,St. Barth,147,,1,,105,4767,9890
3,Antigua and Barbuda,144,,4,,133,4756,98271
3,Dominica,85,,,,63,5655,72062
3,St. Vincent Grenadines,85,,,,80,10072,111089
3,British Virgin Islands,72,,1,,71,6431,30316
3,Macao,46,,,,46,4238,653048
3,Fiji,42,,2,,33,16229,899186
3,Grenada,41,,,,30,6252,112744
3,Laos,39,,,,26,79557,7319802
3,New Caledonia,33,,,,32,17565,286654
3,Timor-Leste,31,,,,30,14371,1328921
3,Vatican City,27,,,,15,,802
3,Saint Kitts and Nevis,22,,,,19,3677,53358
3,Greenland,18,,,,18,13021,56812
3,Falkland Islands,17,,,,15,4454,3522
3,Solomon Islands,17,,,,5,4500,693872
3,Saint Pierre Miquelon,16,,,,14,2882,5782
3,Montserrat,13,,1,,12,577,4993
3,Western Sahara,10,,1,,8,,603431
3,Anguilla,6,,,,3,2651,15059
3,Marshall Islands,4,,,,4,,59359
3,Wallis and Futuna,3,,,,1,1149,11154
3,Samoa,2,,,,,,198971
3,Vanuatu,1,,,,1,,310126
3,China,86567,16,4634,,81667,160000000,
4,USA,14551416,16220,283072,243,8569650,201868506,331828037
4,India,9593688,21908,139473,246,9042308,144727749,1385752793
4,Brazil,6487516,,175307,,5725010,25700000,213201210
4,Russia,2402949,27403,42176,569,1888752,78227415,145961200
4,France,2257331,,54140,,166940,20787734,65335131
4,Spain,1693591,,46038,,N/A,22992742,46762516
4,UK,1674134,,60113,,N/A,44416420,68037738
4,Italy,1664829,,58038,,846809,22561071,60423775
4,Argentina,1447732,,39305,,1274675,4022872,45371596
4,Colombia,1343322,,37305,,1233115,6592775,51112494
4,Mexico,1144643,11030,108173,608,843231,2948516,129506321
4,Germany,1139772,11030,18426,166,820600,29141172,83898137
4,Poland,1041846,13239,19359,531,666413,6396712,37828876
4,Iran,1016835,13341,49695,347,708106,6256715,84447157
4,Peru,968846,,36104,,901544,5119245,33165694
4,South Africa,800872,,21803,,739367,5500669,59624674
4,Ukraine,787891,15131,13195,235,397809,4528772,43620881
4,Turkey,733261,,14316,,418331,19143746,84723237
4,Belgium,584857,2605,17033,122,38577,6012323,11611101
4,Indonesia,563680,5803,17479,124,466178,5926986,274748198
4,Iraq,560622,1855,12387,26,489772,3609466,40600201
4,Chile,557135,1729,15558,39,531543,5455436,19185805
4,Netherlands,543924,5874,9623,58,N/A,4043482,17151047
4,Czechia,537663,,8641,,468302,3131585,10717460
4,Romania,500273,8062,12052,176,390212,4205480,19182526
4,Bangladesh,473991,2252,6772,24,390951,2836411,165384463
4,Philippines,436345,934,8509,63,399345,5906862,110196978
4,Pakistan,410072,3262,8260,55,350305,5672166,222692708
4,Canada,396270,,12407,,314608,11739689,37882498
4,Morocco,368624,,6063,,318987,4016991,37095566
4,Saudi Arabia,358336,234,5940,10,348238,9796082,35042319
4,Switzerland,344497,4382,5243,62,260600,2836245,8681501
4,Israel,341760,718,2896,5,326966,5605071,
4,Portugal,307618,,4724,,229018,4675744,10183969
4,Austria,297245,3815,3651,113,243775,3209340,9028254
4,Sweden,278912,,7067,20,N/A,3457247,10126035
4,Nepal,238861,1272,1567,16,221847,1771950,29357095
4,Hungary,238056,6212,5513,189,68525,1876274,9649843
4,Jordan,234353,3116,2960,51,177195,2648917,10246046
4,Serbia,206940,7782,1834,69,31536,1867228,8722276
4,Ecuador,195884,,13612,,169804,662183,17755981
4,UAE,174062,1311,586,1,157828,17240432,9940924
4,Panama,171219,,3141,,148396,942262,4343382
4,Japan,155232,2405,2240,27,131176,3675244,126310527
4,Bulgaria,155193,,4503,,57141,999867,6925945
4,Georgia,152704,5068,1425,38,126904,1207234,3985889
4,Dominican Republic,146009,,2335,,115992,732425,10893991
4,Bolivia,145186,192,8982,10,124015,365758,11740239
4,Kuwait,143917,343,886,2,139148,1130744,4297203
4,Belarus,143383,1774,1190,9,120571,3367889,9447994
4,Croatia,143370,3955,2032,68,117148,790883,4094389
4,Costa Rica,142505,,1757,,91424,404440,5113840
4,Armenia,139692,1184,2277,23,114990,522843,2965607
4,Qatar,139643,166,239,,136872,1129685,
4,Azerbaijan,138000,4267,1551,41,83800,1797026,10177927
4,Kazakhstan,134706,819,1990,,118643,4206738,18871673
4,Lebanon,132817,,1067,,84142,1660610,6812330
4,Guatemala,124805,752,4224,15,113273,551173,18054804
4,Oman,124329,,1435,,115866,571472,5160808
4,Egypt,117156,,6713,,103082,1000000,103145026
4,Moldova,113829,1522,2384,21,98276,476316,4029947
4,Slovakia,113392,2184,957,27,77142,1115246,5460772
4,Ethiopia,111579,,1724,,77385,1652517,116152410
4,Greece,111537,,2706,,9989,2432614,10401201
4,Honduras,109760,616,2938,8,48953,271223,9970961
4,Venezuela,103548,,909,,98521,2317442,28401417
4,Tunisia,99280,,3359,,73607,468749,11870983
4,Myanmar,96520,1502,2059,31,74973,1246524,54564789
4,Palestine,94676,1968,797,17,70206,714525,5150999
4,Bosnia and Herzegovina,92793,1254,2865,53,57545,432980,3272050
4,Bahrain,87432,,341,,85598,2088613,1726009
4,Kenya,87249,866,1506,6,68110,919411,54267154
4,Denmark,86743,1603,867,9,68632,7731119,5800894
4,Algeria,85927,,2480,,55538,,44183870
4,Libya,85529,680,1219,7,56048,450525,6910738
4,Paraguay,85477,,1796,,60086,461111,7169572
4,Slovenia,83133,1784,1653,61,60957,538770,2079060
4,Kyrgyzstan,74373,440,1285,4,66113,509160,6569508
4,Uzbekistan,73592,161,611,,70861,1377915,33673801
4,Ireland,73228,,2080,,23364,1998479,4961126
4,Malaysia,70236,1141,376,,59061,2748881,32541198
4,Lithuania,69582,2518,590,26,27760,1304400,2705865
4,Nigeria,68303,,1179,,64291,779708,208272507
4,North Macedonia,65231,,1847,,41656,341261,2083337
4,Singapore,58242,3,29,,58152,4658858,5869872
4,Ghana,52096,429,325,2,50924,601007,31344797
4,Afghanistan,47388,130,1847,6,37347,155916,39295192
4,Albania,41302,801,870,18,20974,192663,2876453
4,El Salvador,39718,203,1142,8,36286,560018,6500132
4,Norway,37371,,354,1,27414,2350736,5439235
4,Montenegro,36932,,516,,25866,139029,628100
4,Luxembourg,36429,,339,,27356,1407284,630266
4,S. Korea,36332,629,536,7,28611,3157410,51288031
4,Australia,27949,10,908,,25629,10133929,25625028
4,Finland,26758,336,408,,18100,2033123,5544394
4,Sri Lanka,26290,252,129,,19438,876044,21451486
4,Cameroon,24487,,441,,22177,149000,26821689
4,Uganda,21612,,206,,9110,635916,46339794
4,Ivory Coast,21389,,132,,21022,221219,26650970
4,Latvia,19993,686,242,7,1849,658086,1877202
4,Sudan,18535,,1271,,10672,,44277296
4,Zambia,17730,,357,,17102,423002,18598175
4,Madagascar,17513,,255,,16657,93734,27987921
4,Senegal,16297,80,336,1,15707,234564,16927832
4,Mozambique,15918,,132,,14030,235439,31619776
4,Angola,15361,,352,,8244,171247,33290270
4,French Polynesia,14897,,78,,4842,26355,281599
4,Namibia,14599,,151,,13774,159915,2560245
4,Estonia,13939,470,125,2,8549,499566,1326916
4,Guinea,13186,19,76,,12270,78418,13281146
4,DRC,13132,,337,,11753,,90691470
4,Maldives,13106,,47,,12154,248889,544547
4,Tajikistan,12308,,87,,11718,,9627289
4,Botswana,11531,,34,,8978,438332,2371542
4,Cyprus,11523,,54,,2057,629102,1211092
4,French Guiana,11318,,70,,9995,84302,301910
4,Jamaica,10987,76,260,1,6730,117668,2966671
4,Cabo Verde,10938,,107,,10454,105008,558543
4,Zimbabwe,10424,,280,,8754,183098,14954180
4,Malta,10320,123,149,1,8120,439477,442044
4,Haiti,9331,,233,,8114,34734,11461290
4,Gabon,9239,,60,,9089,303373,2247685
4,Mauritania,9005,,181,,7785,106996,4700601
4,Cuba,8531,,136,,7770,1146603,11323659
4,Guadeloupe,8427,,149,,2242,77192,400153
4,Syria,8147,,432,,3748,,17678226
4,R¨¦union,8102,,40,,7172,48859,898026
4,Bahamas,7549,,163,,5934,43794,394836
4,Belize,7236,,164,,3571,41035,400662
4,Andorra,6904,,77,,6066,168635,77318
4,Trinidad and Tobago,6725,,121,,5861,37155,1401420
4,Hong Kong,6702,112,112,1,5465,4382709,7522792
4,Eswatini,6474,,122,,6044,63144,1165251
4,Uruguay,6455,,80,,4707,448386,3478860
4,Malawi,6043,,185,,5472,75150,19336091
4,Rwanda,6011,,50,,5596,635310,13086253
4,Nicaragua,5838,,161,,4225,,6657882
4,Congo,5774,,94,,4988,,5574798
4,Djibouti,5689,,61,,5591,92691,994060
4,Guyana,5528,,151,,4618,31040,788167
4,Martinique,5520,,41,,98,65748,375141
4,Iceland,5462,14,27,,5223,396283,342184
4,Suriname,5322,,117,,5203,21961,588861
4,Mayotte,5181,,49,,2964,25231,275565
4,Equatorial Guinea,5159,,85,,5023,70998,1422065
4,Aruba,4923,,45,,4733,51383,106959
4,CAR,4918,,63,,1924,32711,4865086
4,Mali,4880,,162,,3281,104321,20493322
4,Somalia,4525,,121,,3480,,16077734
4,Thailand,4053,14,60,,3839,977854,69874681
4,Gambia,3767,,123,,3610,25521,2444914
4,South Sudan,3154,,62,,2977,61101,11249228
4,Burkina Faso,3062,,68,,2679,,21141907
4,Benin,3055,,44,,2907,345560,12255570
4,Togo,3039,,65,,2567,151802,8359837
4,Guinea-Bissau,2441,,44,,2327,29037,1987442
4,Sierra Leone,2416,,74,,1840,,8045011
4,Yemen,2239,,624,,1525,16855,30100971
4,Lesotho,2145,,44,,1278,26464,2149457
4,New Zealand,2069,,25,,1983,1298455,
4,San Marino,1714,,46,,1356,18364,33961
4,Chad,1708,,102,,1539,,16621836
4,Liberia,1663,,83,,1358,34105,5107372
4,Niger,1640,,76,,1227,47083,24568072
4,Channel Islands,1458,,48,,1012,199491,174542
4,Vietnam,1361,,35,,1220,1339465,97709938
4,Liechtenstein,1351,12,17,,1183,14040,38175
4,Sint Maarten,1105,13,25,,993,7893,43082
4,Gibraltar,1042,4,5,,969,94777,33687
4,Sao Tome and Principe,997,,17,,937,7498,220869
4,Mongolia,831,12,,,365,236269,3300523
4,Turks and Caicos,751,,6,,733,8958,38938
4,Saint Martin,717,,12,,641,7149,38943
4,Burundi,692,,1,,575,62215,12037860
4,Taiwan,690,4,7,,572,112125,23835172
4,Papua New Guinea,671,2,7,,597,32221,9018198
4,Monaco,630,,3,,570,51953,39360
4,Comoros,615,,7,,590,,877362
4,Eritrea,594,,,,498,21655,3567137
4,Tanzania,509,,21,,183,,60441791
4,Mauritius,508,,10,,465,289552,1272669
4,Faeroe Islands,505,,,,500,169645,48942
4,Bhutan,418,3,,,386,206639,775204
4,Isle of Man,369,,25,,344,18691,85224
4,Cambodia,335,4,,,304,237040,16816624
4,Cayman Islands,288,,2,,257,53727,66048
4,Barbados,281,,7,,257,48582,287525
4,Bermuda,272,,9,,216,110130,62179
4,Saint Lucia,262,,2,,141,16376,183984
4,Seychelles,184,1,,,168,5200,98606
4,Caribbean Netherlands,164,,3,,158,3681,26326
4,Brunei ,151,,3,,146,77829,439254
4,St. Barth,147,,1,,105,4767,9890
4,Antigua and Barbuda,144,,4,,133,4756,98273
4,St. Vincent Grenadines,87,,,,80,10423,111090
4,Dominica,85,,,,63,5655,72062
4,British Virgin Islands,72,,1,,71,6431,30317
4,Macao,46,,,,46,4238,653072
4,Fiji,44,2,2,,33,16703,899204
4,Grenada,41,,,,30,6252,112745
4,Laos,39,,,,26,80962,7320091
4,New Caledonia,34,,,,32,17835,286661
4,Timor-Leste,31,,,,30,14371,1328989
4,Vatican City,27,,,,15,,802
4,Saint Kitts and Nevis,22,,,,19,3677,53359
4,Greenland,18,,,,18,13021,56812
4,Falkland Islands,17,,,,15,4454,3522
4,Solomon Islands,17,,,,5,4500,693918
4,Saint Pierre Miquelon,16,,,,14,2882,5782
4,Montserrat,13,,1,,12,577,4993
4,Western Sahara,10,,1,,8,,603471
4,Anguilla,7,1,,,3,2651,15060
4,Marshall Islands,4,,,,4,,59360
4,Wallis and Futuna,3,,,,1,1149,11154
4,Samoa,2,,,,,,198974
4,Vanuatu,1,,,,1,,310146
4,China,86584,17,4634,,81679,160000000,
5,USA,14788018,15483,285816,266,8663971,204026880,331833330
5,India,9625289,16871,139962,226,9079888,145885512,1385789833
5,Brazil,6534951,,175981,,5744369,25700000,213205332
5,Russia,2431731,28782,42684,508,1916396,78777839,145961371
5,France,2268552,,54767,,168352,20879180,65335525
5,Spain,1699145,,46252,,N/A,22992742,46762566
5,UK,1690432,,60617,,N/A,44812139,68038710
5,Italy,1688939,,58852,,872385,22767130,60423533
5,Argentina,1454631,,39512,,1281955,4055795,45372728
5,Colombia,1352607,,37467,,1240990,6649697,51113975
5,Mexico,1156770,12127,108863,690,852719,2977002,129510020
5,Germany,1155929,3646,18757,66,835700,29141172,83898867
5,Poland,1054273,12430,19861,502,687910,6432494,37828763
5,Iran,1028986,12151,50016,321,719708,6342628,84450095
5,Peru,970860,,36195,,903958,5136390,33166949
5,South Africa,805804,,21963,,740450,5534084,59626717
5,Ukraine,801716,13825,13421,226,412533,4702234,43620167
5,Turkey,765997,,14509,,423142,19338181,84725715
5,Belgium,587439,2582,17142,109,38858,6046837,11611238
5,Indonesia,569707,6027,17589,110,470449,5981908,274756096
5,Iraq,562520,1898,12411,24,491657,3639831,40602673
5,Chile,558668,1533,15592,34,531543,5495597,19186253
5,Netherlands,550445,6521,9662,39,N/A,4043482,17151150
5,Czechia,542406,,8738,,473994,3152545,10717514
5,Romania,508345,8072,12186,134,399207,4237925,19182177
5,Bangladesh,475789,1888,6807,35,393408,2849951,165388942
5,Philippines,438069,1724,8526,17,399582,5942296,110200964
5,Pakistan,413191,3119,8303,43,352529,5713341,222704447
5,Canada,402569,,12496,,320096,11826099,37883401
5,Morocco,372620,,6136,,323814,4038601,37096761
5,Saudi Arabia,358526,190,5954,14,348562,9830703,35043802
5,Switzerland,344497,,5314,21,260600,2836245,8681673
5,Israel,342101,,2896,,327162,5605071,
5,Portugal,318640,6087,4876,73,240203,4722013,10183888
5,Austria,300689,3444,3757,106,249441,3229393,9028394
5,Sweden,278912,,7067,,N/A,3457247,10126207
5,Hungary,243581,5525,5706,193,70396,1918043,9649776
5,Nepal,239885,1024,1577,10,224053,1778024,29358529
5,Jordan,237513,3160,3010,50,182463,2667541,10246322
5,Serbia,213843,6903,1891,57,31536,1885460,8722180
5,Ecuador,196482,,13696,,169804,666724,17756714
5,UAE,175276,1214,589,3,158498,17323578,9941250
5,Panama,173607,,3154,,150051,955664,4343567
5,Bulgaria,158807,,4650,,59677,1009397,6925803
5,Georgia,158154,5450,1462,37,129210,1586536,3985868
5,Japan,157674,2442,2283,43,133443,3715130,126309474
5,Dominican Republic,147655,975,2345,2,116329,746654,10894288
5,Croatia,147454,4084,2102,70,120857,801545,4094320
5,Bolivia,145325,139,8987,5,124390,367150,11740674
5,Belarus,145279,1896,1198,8,122339,3398759,9447986
5,Kuwait,143917,,886,,139148,1130744,4297376
5,Costa Rica,143685,,1773,,95789,404440,5113966
5,Azerbaijan,142323,4323,1593,42,85980,1817804,10178176
5,Armenia,140959,1267,2309,32,116066,526148,2965622
5,Qatar,139783,140,239,,137060,1133075,
5,Kazakhstan,135498,792,2034,,119419,4206738,18872287
5,Lebanon,134295,,1078,,86019,1672623,6812247
5,Guatemala,125352,547,4239,15,113870,555213,18055711
5,Oman,124329,,1435,,115866,571472,5161164
5,Egypt,117583,,6732,,103191,1000000,103150307
5,Moldova,115557,1728,2403,19,99606,480248,4029922
5,Slovakia,115462,2070,981,24,79956,1127916,5460779
5,Greece,113185,,2804,,9989,2450855,10401063
5,Ethiopia,112091,,1734,,78619,1658190,116160214
5,Honduras,109760,,2938,,48953,271223,9971392
5,Venezuela,103877,,913,,98879,2317442,28401198
5,Tunisia,101900,,3481,,75464,477656,11871321
5,Myanmar,98047,1527,2081,22,76382,1269824,54565784
5,Palestine,96098,1422,812,15,71236,722951,5151324
5,Bosnia and Herzegovina,93768,975,2922,57,58034,435795,3271995
5,Denmark,88858,2115,878,11,69869,7824928,5800950
5,Kenya,87984,735,1518,12,68532,927082,54270397
5,Bahrain,87600,,341,,85710,2099301,1726172
5,Algeria,86730,,2492,,56079,,44186036
5,Paraguay,86499,,1813,,60644,465266,7169812
5,Libya,85529,,1219,,56048,450525,6910993
5,Slovenia,84775,1636,1700,47,62600,552142,2079061
5,Kyrgyzstan,74774,401,1290,5,66538,509160,6569802
5,Uzbekistan,73751,159,611,,71002,1377915,33675127
5,Ireland,73491,,2086,,23364,2010334,4961276
5,Lithuania,72430,2848,611,21,30277,1317637,2705762
5,Malaysia,71359,1123,380,4,60204,2769720,32542331
5,Nigeria,68627,,1179,,64467,791539,208286509
5,North Macedonia,66330,,1877,,42241,344085,2083337
5,Singapore,58255,13,29,,58158,4658858,5869997
5,Ghana,52096,,325,,50924,601007,31346573
5,Afghanistan,47641,253,1865,18,37485,157316,39297593
5,Albania,42148,846,889,19,21286,197235,2876444
5,El Salvador,39718,,1153,11,36286,560018,6500222
5,Norway,37961,160,354,,27414,2350736,5439351
5,Montenegro,37467,,522,,26414,140874,628100
5,Luxembourg,37017,,345,,28029,1418680,630294
5,S. Korea,36915,583,540,4,28917,3180496,51288151
5,Australia,27956,7,908,,25634,10160853,25625837
5,Sri Lanka,27228,669,130,,20090,876044,21451731
5,Finland,27218,460,415,,18100,2047284,5544418
5,Cameroon,24752,,443,,23344,149000,26823500
5,Uganda,21898,,206,,9117,637124,46343760
5,Ivory Coast,21412,,132,,21054,222462,26652760
5,Latvia,20787,794,253,11,1866,666781,1877145
5,Sudan,19196,312,1290,10,10942,,44280101
5,Zambia,17857,,364,,17145,430655,18599587
5,Madagascar,17513,,255,,16657,93734,27989872
5,Senegal,16397,100,337,1,15731,235788,16929042
5,Mozambique,16038,,133,,14160,236555,31622178
5,Angola,15493,,353,,8299,171247,33293076
5,French Polynesia,15107,,79,,4842,26355,281603
5,Namibia,14950,170,152,,13908,163135,2560371
5,Estonia,14500,561,126,1,8919,505904,1326919
5,DRC,13413,132,342,5,11857,,90698943
5,Guinea,13207,21,76,,12311,79810,13282123
5,Maldives,13143,,47,,12199,248889,544573
5,Tajikistan,12389,40,87,,11796,,9627875
5,Cyprus,11812,,57,,2057,632950,1211116
5,Botswana,11531,,34,,8978,438332,2371672
5,French Guiana,11334,,71,,9995,84570,301931
5,Jamaica,11063,76,261,1,6866,118398,2966706
5,Cabo Verde,10996,,108,,10496,105008,558560
5,Zimbabwe,10547,,281,,8802,184820,14954771
5,Malta,10423,103,149,,8289,442487,442048
5,Haiti,9347,,233,,8124,34734,11461670
5,Gabon,9254,,60,,9106,311091,2247829
5,Mauritania,9181,,182,,7812,106996,4700936
5,Cuba,8714,104,136,,7909,1166513,11323640
5,Guadeloupe,8427,,149,,2242,77192,400153
5,Syria,8233,,437,,3811,,17679391
5,R¨¦union,8200,,41,,7729,48859,898043
5,Bahamas,7565,,163,,5976,44273,394847
5,Belize,7383,,170,,3725,41868,400681
5,Andorra,6955,,77,,6130,168635,77318
5,Hong Kong,6803,101,112,,5511,4382709,7522958
5,Trinidad and Tobago,6735,,121,,5884,37279,1401432
5,Uruguay,6731,,80,,4826,455859,3478893
5,Eswatini,6480,,122,,6066,63144,1165284
5,Malawi,6047,,185,,5472,75634,19337447
5,Rwanda,6043,,51,,5672,638972,13087133
5,Nicaragua,5838,,161,,4225,,6658097
5,Congo,5774,,94,,4988,,5575170
5,Djibouti,5690,,61,,5592,93060,994099
5,Guyana,5601,,151,,4695,31270,788178
5,Martinique,5520,,41,,98,65748,375140
5,Iceland,5476,14,27,,5253,397527,342190
5,Suriname,5322,,117,,5205,22054,588875
5,Mayotte,5181,,49,,2964,25231,275583
5,Equatorial Guinea,5159,,85,,5023,70998,1422192
5,Aruba,4942,,45,,4746,51728,106960
5,Mali,4938,,163,,3307,104321,20494922
5,CAR,4918,,63,,1924,32711,4865316
5,Somalia,4525,,121,,3480,,16078950
5,Thailand,4072,19,60,,3848,977854,69875158
5,Gambia,3768,,123,,3613,25812,2445100
5,South Sudan,3154,,62,,2977,61101,11249587
5,Burkina Faso,3091,,68,,2687,,21143479
5,Benin,3055,,44,,2907,345560,12256440
5,Togo,3051,,65,,2599,152789,8360369
5,Guinea-Bissau,2441,,44,,2327,29037,1987569
5,Sierra Leone,2420,,74,,1842,,8045456
5,Yemen,2267,,627,,1534,16855,30102770
5,Lesotho,2150,,44,,1278,26557,2149503
5,New Zealand,2078,9,25,,1994,1304502,
5,San Marino,1789,33,48,1,1412,19028,33962
5,Niger,1726,,77,,1237,47907,24570480
5,Chad,1719,,102,,1555,,16623129
5,Liberia,1676,,83,,1358,35957,5107698
5,Channel Islands,1526,,48,,1012,199491,174547
5,Liechtenstein,1378,27,17,,1183,15235,38175
5,Vietnam,1365,4,35,,1220,1339465,97712328
5,Sint Maarten,1120,15,26,1,1007,7893,43083
5,Gibraltar,1048,6,5,,980,95790,33687
5,Sao Tome and Principe,999,,17,,937,7498,220880
5,Mongolia,842,11,,,368,256509,3300667
5,Turks and Caicos,755,,6,,738,9247,38940
5,Saint Martin,717,,12,,641,7149,38945
5,Taiwan,693,3,7,,574,112412,23835290
5,Burundi,692,,1,,575,62215,12038832
5,Papua New Guinea,671,,7,,597,32221,9018661
5,Eritrea,632,,,,508,21655,3567272
5,Monaco,630,,3,,571,51953,39361
5,Comoros,616,1,7,,600,,877412
5,Tanzania,509,,21,,183,,60446459
5,Mauritius,508,,10,,465,289552,1272675
5,Faeroe Islands,506,1,,,500,170817,48943
5,Bhutan,424,6,,,387,207557,775227
5,Isle of Man,370,,25,,344,18834,85226
5,Cambodia,345,10,,,305,238478,16817256
5,Cayman Islands,288,,2,,257,53727,66051
5,Barbados,284,,7,,257,48896,287526
5,Bermuda,278,,9,,216,110808,62179
5,Saint Lucia,262,,2,,141,16500,183987
5,Seychelles,184,,,,168,5200,98607
5,Caribbean Netherlands,164,,3,,158,3681,26327
5,Brunei ,151,,3,,146,77829,439266
5,St. Barth,147,,1,,105,4767,9890
5,Antigua and Barbuda,144,,4,,133,4756,98275
5,St. Vincent Grenadines,87,,,,80,10423,111091
5,Dominica,85,,,,72,5655,72063
5,British Virgin Islands,72,,1,,71,6431,30317
5,Macao,46,,,,46,4238,653096
5,Fiji,44,,2,,33,16703,899222
5,Grenada,41,,,,39,6252,112746
5,Laos,39,,,,26,80962,7320379
5,New Caledonia,35,,,,32,17928,286669
5,Timor-Leste,31,,,,30,14932,1329058
5,Vatican City,27,,,,15,,802
5,Saint Kitts and Nevis,22,,,,19,3677,53360
5,Greenland,18,,,,18,13021,56812
5,Falkland Islands,17,,,,15,4454,3522
5,Solomon Islands,17,,,,5,4500,693964
5,Saint Pierre Miquelon,16,,,,14,2882,5782
5,Montserrat,13,,1,,12,577,4993
5,Western Sahara,10,,1,,8,,603512
5,Anguilla,7,,,,3,2651,15060
5,Marshall Islands,4,,,,4,,59361
5,Wallis and Futuna,3,,,,1,1149,11153
5,Samoa,2,,,,2,,198978
5,Vanuatu,1,,,,1,,310165
5,China,86601,17,4634,,81694,160000000,
6,USA,14994438,11013,287885,60,8789867,205977888,331838624
6,India,9660894,16365,140367,151,9117479,146986575,1385826873
6,Brazil,6577177,,176641,,5761363,25700000,213209454
6,Russia,2460770,29039,43141,457,1937738,79323100,145961541
6,France,2281475,,54981,,169358,20957718,65335918
6,Italy,1709991,,59514,,896308,22962114,60423291
6,UK,1705971,,61014,,N/A,44812139,68039683
6,Spain,1699145,,46252,,N/A,22992742,46762615
6,Argentina,1459832,,39632,,1288785,4084362,45373860
6,Colombia,1362249,,37633,,1249702,6702477,51115456
